Year,YearMonth,Segment,Ship Mode,Product ID,Product Name,Sales,Sales_EastWest,Sales_CentralSouth
2019,201908,Consumer,Standard Class,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,38.34,0
2020,202003,Consumer,Same Day,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",54.224,54.224,0
2019,201909,Consumer,Standard Class,OFF-AR-10002804,Faber Castell Col-Erase Pencils,3.912,0,3.912
2018,201812,Consumer,Same Day,OFF-BI-10000320,GBC Plastic Binding Combs,29.52,0,29.52
2017,201704,Consumer,Second Class,OFF-PA-10002986,Xerox 1898,26.72,0,26.72
2020,202005,Consumer,Standard Class,OFF-BI-10004040,Wilson Jones Impact Binders,8.288,8.288,0
2020,202010,Corporate,Standard Class,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,11.648,0
2018,201804,Consumer,Standard Class,TEC-PH-10001061,Apple iPhone 5C,239.976,0,239.976
2019,201902,Corporate,Standard Class,OFF-FA-10003495,Staples,36.48,36.48,0
2017,201708,Consumer,Standard Class,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,853.092,853.092,0
2019,201911,Home Office,Second Class,OFF-LA-10004689,Avery 512,18.496,18.496,0
2017,201703,Consumer,Standard Class,OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,0,53.4
2020,202011,Consumer,Standard Class,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,27.93,27.93,0
2017,201702,Corporate,Standard Class,FUR-FU-10000221,"Master Caster Door Stop, Brown",20.32,0,20.32
2019,201906,Consumer,First Class,OFF-PA-10002986,Xerox 1898,46.76,46.76,0
2018,201812,Consumer,Standard Class,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,106.96,0
2019,201911,Consumer,Second Class,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,301.96,0,301.96
2017,201711,Consumer,First Class,FUR-FU-10002505,Eldon 100 Class Desk Accessories,10.11,10.11,0
2020,202007,Corporate,Standard Class,OFF-PA-10000232,Xerox 1975,15.552,0,15.552
2020,202012,Consumer,First Class,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",38.9,0,38.9
2017,201709,Corporate,First Class,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,33.552,0
2017,201712,Corporate,Standard Class,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",292.272,292.272,0
2019,201911,Consumer,Second Class,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,72,72,0
2017,201711,Consumer,First Class,FUR-CH-10000595,Safco Contoured Stacking Chairs,381.44,381.44,0
2019,201909,Consumer,Standard Class,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",58.248,58.248,0
2020,202007,Consumer,First Class,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",36.96,36.96,0
2019,201906,Corporate,Second Class,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,71.088,71.088,0
2019,201912,Consumer,Standard Class,OFF-PA-10002421,Embossed Ink Jet Note Cards,72.224,0,72.224
2017,201712,Consumer,Standard Class,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,247.8,0,247.8
2020,202003,Consumer,Same Day,FUR-FU-10003424,Nu-Dell Oak Frame,51.264,51.264,0
2017,201711,Consumer,Standard Class,OFF-PA-10001019,Xerox 1884,143.856,0,143.856
2019,201901,Consumer,First Class,OFF-BI-10004781,GBC Wire Binding Strips,50.784,50.784,0
2018,201811,Corporate,Standard Class,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,479.988,0,479.988
2018,201804,Corporate,Second Class,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",56.686,0,56.686
2017,201709,Consumer,Standard Class,OFF-PA-10004888,Xerox 217,47.952,0,47.952
2019,201902,Consumer,Standard Class,OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,10.65,0
2017,201703,Consumer,Standard Class,OFF-AR-10003829,Newell 35,26.24,6.56,19.68
2019,201907,Consumer,Standard Class,TEC-PH-10001425,Mophie Juice Pack Helium for iPhone,143.982,143.982,0
2019,201910,Home Office,Standard Class,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,169.568,0
2019,201906,Home Office,Second Class,TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,0,13.616
2019,201911,Consumer,Second Class,OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,0,8.75
2018,201805,Corporate,First Class,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,207.984,0,207.984
2017,201711,Home Office,Second Class,TEC-PH-10003273,AT&T TR1909W,503.96,0,503.96
2019,201904,Home Office,Second Class,TEC-AC-10001109,Logitech Trackman Marble Mouse,89.97,89.97,0
2020,202002,Consumer,First Class,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,0,359.97
2017,201710,Consumer,Standard Class,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,0,1999.96
2020,202001,Home Office,Standard Class,OFF-BI-10000138,Acco Translucent Poly Ring Binders,18.72,18.72,0
2020,202006,Consumer,First Class,OFF-AR-10002375,Newell 351,16.4,16.4,0
2017,201703,Corporate,Standard Class,OFF-AR-10001573,American Pencil,9.32,0,9.32
2020,202012,Corporate,Standard Class,OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",811.86,811.86,0
2018,201806,Consumer,Standard Class,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,43.296,0
2019,201911,Consumer,Standard Class,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,0,11.376
2020,202012,Consumer,Same Day,OFF-EN-10004030,Convenience Packs of Business Envelopes,10.86,10.86,0
2020,202011,Consumer,First Class,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",139.92,139.92,0
2019,201902,Consumer,Standard Class,OFF-LA-10003223,Avery 508,14.73,14.73,0
2019,201910,Consumer,Standard Class,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35.008,0,35.008
2018,201809,Consumer,Standard Class,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",121.96,0,121.96
2019,201904,Home Office,Standard Class,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,0,86.62
2019,201906,Consumer,Standard Class,TEC-PH-10003988,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,21.8,0
2018,201812,Consumer,Second Class,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,54.384,54.384,0
2018,201807,Consumer,Second Class,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",383.607,0,383.607
2020,202006,Corporate,Second Class,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,0,23.76
2019,201907,Consumer,Standard Class,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",11.648,11.648,0
2020,202011,Home Office,Standard Class,OFF-BI-10000546,Avery Durable Binders,2.88,0,2.88
2020,202012,Corporate,Second Class,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,0,182.94
2020,202006,Corporate,First Class,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12.224,0,12.224
2017,201712,Home Office,Standard Class,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',296.712,296.712,0
2017,201705,Home Office,Standard Class,OFF-BI-10001071,GBC ProClick Punch Binding System,447.86,447.86,0
2018,201809,Home Office,First Class,TEC-PH-10004120,AT&T 1080 Phone,821.94,0,821.94
2020,202011,Corporate,Second Class,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,0,95.976
2017,201710,Corporate,First Class,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,12.768,0
2017,201712,Corporate,Standard Class,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,39.96,0,39.96
2020,202002,Corporate,Second Class,FUR-FU-10003142,"Master Big Foot Doorstop, Beige",21.12,21.12,0
2019,201911,Home Office,Standard Class,TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,33.52,0
2020,202008,Corporate,Standard Class,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,1496.16,0
2018,201807,Corporate,Standard Class,OFF-AR-10003732,Newell 333,11.12,11.12,0
2018,201812,Consumer,First Class,OFF-BI-10002437,Recycled Premium Regency Composition Covers,24.448,24.448,0
2020,202011,Corporate,Standard Class,OFF-PA-10000675,Xerox 1919,229.544,229.544,0
2018,201811,Consumer,Standard Class,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,10.476,0,10.476
2018,201803,Consumer,Standard Class,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,46.74,0,46.74
2017,201710,Corporate,First Class,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,6.28,6.28,0
2019,201912,Consumer,Standard Class,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,31.32,0
2017,201709,Consumer,Standard Class,OFF-AR-10001615,Newell 34,59.52,59.52,0
2020,202008,Consumer,Second Class,FUR-FU-10001706,Longer-Life Soft White Bulbs,15.4,0,15.4
2019,201909,Home Office,First Class,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,872.32,0
2018,201812,Consumer,Standard Class,FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",359.058,0,359.058
2017,201705,Corporate,Second Class,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,33.28,33.28,0
2017,201707,Consumer,First Class,OFF-PA-10002230,Xerox 1897,19.92,19.92,0
2018,201809,Home Office,Standard Class,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,589.9,589.9,0
2018,201806,Home Office,Standard Class,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,11.76,0
2018,201810,Consumer,Standard Class,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,287.94,0,287.94
2017,201708,Consumer,Standard Class,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,45.98,45.98,0
2020,202009,Home Office,Second Class,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",43.1,43.1,0
2018,201812,Consumer,Standard Class,OFF-ST-10001809,Fellowes Officeware Wire Shelving,646.776,646.776,0
2019,201910,Consumer,Standard Class,OFF-FA-10002988,Ideal Clamps,4.02,4.02,0
2019,201907,Consumer,First Class,OFF-SU-10004115,Acme Stainless Steel Office Snips,11.632,11.632,0
2020,202008,Consumer,Standard Class,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,6.744,0,6.744
2019,201906,Corporate,Same Day,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,7.752,0
2017,201712,Corporate,Second Class,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,0,217.584
2020,202004,Corporate,Standard Class,FUR-BO-10003433,Sauder Cornerstone Collection Library,198.272,0,198.272
2019,201909,Consumer,Standard Class,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,0,6
2018,201812,Consumer,First Class,TEC-PH-10003691,BlackBerry Q10,125.99,0,125.99
2017,201709,Consumer,Standard Class,OFF-ST-10001809,Fellowes Officeware Wire Shelving,449.15,449.15,0
2017,201705,Corporate,First Class,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,12.18,0
2019,201903,Consumer,Second Class,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",17.04,17.04,0
2018,201812,Corporate,Second Class,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,7.92,7.92,0
2017,201710,Corporate,Standard Class,OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",10.048,10.048,0
2017,201711,Corporate,Standard Class,OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,197.58,0
2019,201909,Consumer,Standard Class,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,8.856,8.856,0
2020,202010,Home Office,Standard Class,OFF-AR-10003651,Newell 350,5.248,0,5.248
2019,201912,Corporate,Second Class,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,4.356,0,4.356
2017,201711,Consumer,Standard Class,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,0,1.476
2018,201811,Home Office,Second Class,TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,259.98,259.98,0
2018,201811,Corporate,Standard Class,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,59.9,59.9,0
2017,201703,Consumer,Second Class,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,18.75,0
2020,202009,Consumer,First Class,OFF-BI-10002393,Binder Posts,3.444,3.444,0
2018,201804,Consumer,Standard Class,FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,67.36,0,67.36
2019,201911,Home Office,First Class,TEC-PH-10004908,Panasonic KX TS3282W Corded phone,203.976,203.976,0
2018,201808,Corporate,Standard Class,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,254.352,0
2020,202012,Consumer,Standard Class,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,0,232.88
2019,201909,Corporate,Standard Class,OFF-PA-10004665,Advantus Motivational Note Cards,41.92,0,41.92
2018,201801,Consumer,Standard Class,TEC-MA-10000488,Bady BDG101FRU Card Printer,1919.976,1919.976,0
2019,201905,Consumer,Standard Class,OFF-PA-10001293,Xerox 1946,45.36,45.36,0
2018,201804,Consumer,Standard Class,TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,783.96,0
2019,201905,Consumer,Standard Class,TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,95.1,95.1,0
2017,201712,Home Office,First Class,TEC-AC-10001142,First Data FD10 PIN Pad,395,395,0
2017,201701,Home Office,Standard Class,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",489.92,0,489.92
2017,201707,Home Office,Standard Class,FUR-FU-10003724,Westinghouse Clip-On Gooseneck Lamps,16.74,0,16.74
2020,202011,Consumer,Standard Class,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,48.86,48.86,0
2017,201706,Consumer,Standard Class,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,4.272,4.272,0
2020,202003,Consumer,Standard Class,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,0,72.8
2019,201906,Consumer,First Class,OFF-BI-10000591,Avery Binder Labels,11.67,0,11.67
2020,202012,Consumer,Standard Class,FUR-CH-10003817,"Global Value Steno Chair, Gray",182.22,182.22,0
2018,201806,Home Office,Standard Class,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",5.792,0,5.792
2020,202010,Consumer,Standard Class,OFF-BI-10000546,Avery Durable Binders,2.88,0,2.88
2017,201707,Corporate,Standard Class,FUR-TA-10004575,Hon 5100 Series Wood Tables,698.352,698.352,0
2017,201703,Consumer,Standard Class,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,82.8,82.8,0
2018,201803,Consumer,Standard Class,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,0,23.92
2017,201706,Consumer,Standard Class,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",11.648,0,11.648
2018,201803,Consumer,Standard Class,OFF-AP-10002222,Staple holder,60.69,0,60.69
2017,201712,Corporate,Standard Class,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,56.52,0
2018,201811,Corporate,Second Class,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,0,246.1328
2019,201907,Consumer,Standard Class,OFF-LA-10000305,Avery 495,18.9,18.9,0
2018,201810,Corporate,Second Class,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,29.8,0
2018,201805,Consumer,Standard Class,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,43.98,0,43.98
2018,201803,Consumer,Second Class,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,0,491.55
2017,201701,Corporate,Standard Class,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,0,51.94
2020,202002,Consumer,Standard Class,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,37.44,0
2017,201702,Corporate,Standard Class,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,0,62.31
2020,202011,Corporate,Standard Class,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,0,11.673
2019,201908,Consumer,Second Class,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,0,81.54
2018,201803,Corporate,Second Class,OFF-AP-10000595,Disposable Triple-Filter Dust Bags,13.11,13.11,0
2019,201910,Home Office,Standard Class,OFF-PA-10001878,Xerox 1891,97.82,97.82,0
2019,201909,Corporate,Second Class,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,728.946,728.946,0
2020,202011,Home Office,Second Class,FUR-FU-10001424,Dax Clear Box Frame,34.92,34.92,0
2017,201709,Consumer,Second Class,TEC-AC-10002134,Rosewill 107 Normal Keys USB Wired Standard Keyboard,64.704,64.704,0
2018,201804,Corporate,Standard Class,OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,55.47,0
2020,202009,Corporate,Standard Class,OFF-PA-10004327,Xerox 1911,143.7,143.7,0
2018,201810,Consumer,Same Day,OFF-AR-10002656,Sanford Liquid Accent Highlighters,10.688,0,10.688
2020,202011,Consumer,Standard Class,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,486.368,0
2019,201912,Consumer,Standard Class,TEC-PH-10002496,Cisco SPA301,249.584,0,249.584
2019,201911,Corporate,First Class,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,0,22.752
2017,201709,Corporate,Second Class,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,143.952,0
2020,202008,Consumer,Second Class,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,0,2.784
2020,202005,Consumer,First Class,OFF-BI-10000591,Avery Binder Labels,3.89,0,3.89
2017,201711,Consumer,Standard Class,FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",35.34,35.34,0
2020,202009,Corporate,Second Class,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,261.74,0
2019,201903,Home Office,Standard Class,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,8.856,0,8.856
2020,202007,Corporate,Standard Class,OFF-BI-10000145,Zipper Ring Binder Pockets,9.984,9.984,0
2019,201909,Consumer,First Class,OFF-ST-10000604,Home/Office Personal File Carts,69.52,69.52,0
2018,201802,Corporate,Second Class,OFF-LA-10001074,Round Specialty Laser Printer Labels,40.096,0,40.096
2018,201812,Corporate,Standard Class,OFF-PA-10000143,Astroparche Fine Business Paper,26.4,26.4,0
2019,201910,Corporate,Same Day,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,756.8,0
2020,202009,Consumer,Standard Class,FUR-CH-10003061,"Global Leather Task Chair, Black",350.961,80.991,269.97
2018,201809,Consumer,Standard Class,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,0,1369.764
2020,202010,Consumer,Same Day,OFF-AR-10003251,Prang Drawing Pencil Set,4.448,0,4.448
2020,202003,Consumer,Standard Class,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,39.992,0,39.992
2020,202004,Corporate,Standard Class,FUR-BO-10002268,Sauder Barrister Bookcases,220.2656,0,220.2656
2020,202012,Corporate,Standard Class,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,179.9,179.9,0
2020,202011,Home Office,Same Day,OFF-AR-10002221,12 Colored Short Pencils,7.8,7.8,0
2018,201811,Consumer,Standard Class,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,0,2.946
2017,201704,Corporate,Standard Class,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,66.96,66.96,0
2020,202011,Home Office,Standard Class,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",241.424,241.424,0
2019,201908,Home Office,Standard Class,OFF-ST-10002743,SAFCO Boltless Steel Shelving,727.296,0,727.296
2017,201712,Home Office,Standard Class,OFF-PA-10002586,Xerox 1970,14.94,14.94,0
2017,201704,Corporate,Standard Class,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,497.61,497.61,0
